timestamp,condition,camPos,camPos-X,camPos-Y,camPos-Z,camDir,camDir-X,camDir-Y,camDir-Z,task,user
636056679895050278,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679895206528,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679895362798,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679895519022,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679895675276,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679895831530,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679895987787,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679896144024,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679896300270,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679896456532,OrbitCamera,CameraPosition,706.6832,1699.26,-393.0301,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679896612777,OrbitCamera,CameraPosition,738.0886,1699.26,-361.6143,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679896769117,OrbitCamera,CameraPosition,755.8379,1699.26,-340.3724,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679896925301,OrbitCamera,CameraPosition,781.5489,1699.26,-310.3067,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679897237795,OrbitCamera,CameraPosition,786.9271,1695.854,-304.8501,CameraDirection,-0.01725445,-0.9995067,0.02624738,NT,user-01
636056679897394045,OrbitCamera,CameraPosition,808.6887,1695.943,-281.5823,CameraDirection,-0.01725444,-0.9995066,0.02624737,NT,user-01
636056679897550290,OrbitCamera,CameraPosition,822.778,1695.239,-263.928,CameraDirection,-0.01725445,-0.9995065,0.02624737,NT,user-01
636056679897706515,OrbitCamera,CameraPosition,836.0865,1698.76,-252.3204,CameraDirection,-0.01725445,-0.9995065,0.02624737,NT,user-01
636056679897862925,OrbitCamera,CameraPosition,845.8026,1695.916,-241.6424,CameraDirection,-0.01725443,-0.9995067,0.02624738,NT,user-01
636056679898019014,OrbitCamera,CameraPosition,851.3546,1694.446,-235.5479,CameraDirection,-0.01725445,-0.9995067,0.02624738,NT,user-01
636056679898175272,OrbitCamera,CameraPosition,861.1437,1695.849,-224.9817,CameraDirection,-0.01725446,-0.9995067,0.02624738,NT,user-01
636056679898331538,OrbitCamera,CameraPosition,871.9573,1699.26,-213.2144,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679898487795,OrbitCamera,CameraPosition,880.6932,1695.65,-201.9571,CameraDirection,-0.01725444,-0.9995066,0.02624738,NT,user-01
636056679898644180,OrbitCamera,CameraPosition,885.6573,1692.733,-196.7929,CameraDirection,-0.01725444,-0.9995066,0.02624738,NT,user-01
636056679898800422,OrbitCamera,CameraPosition,891.6622,1693.457,-190.4838,CameraDirection,-0.01725445,-0.9995065,0.02624738,NT,user-01
636056679898956679,OrbitCamera,CameraPosition,900.5269,1697.06,-179.4106,CameraDirection,-0.01725444,-0.9995065,0.02624737,NT,user-01
636056679899113093,OrbitCamera,CameraPosition,908.0867,1696.972,-167.2628,CameraDirection,-0.01725444,-0.9995065,0.02624738,NT,user-01
636056679899269256,OrbitCamera,CameraPosition,911.0276,1694.795,-156.2856,CameraDirection,-0.01725443,-0.9995065,0.02624737,NT,user-01
636056679899581534,OrbitCamera,CameraPosition,916.0403,1693.304,-147.5596,CameraDirection,-0.01725446,-0.9995065,0.02624737,NT,user-01
636056679899737824,OrbitCamera,CameraPosition,923.649,1696.161,-135.4924,CameraDirection,-0.01725446,-0.9995066,0.02624737,NT,user-01
636056679899894049,OrbitCamera,CameraPosition,930.9708,1697.446,-121.1596,CameraDirection,-0.01725443,-0.9995065,0.02624737,NT,user-01
636056679900050278,OrbitCamera,CameraPosition,936.1037,1695.121,-113.5152,CameraDirection,-0.01725446,-0.9995067,0.02624737,NT,user-01
636056679900206679,OrbitCamera,CameraPosition,943.8188,1695.904,-100.7029,CameraDirection,-0.01725445,-0.9995065,0.02624737,NT,user-01
636056679900362933,OrbitCamera,CameraPosition,952.3828,1697.854,-89.16568,CameraDirection,-0.01725445,-0.9995065,0.02624737,NT,user-01
636056679900519195,OrbitCamera,CameraPosition,960.3267,1697.157,-80.3296,CameraDirection,-0.01725443,-0.9995066,0.02624738,NT,user-01
636056679900675436,OrbitCamera,CameraPosition,966.2959,1694.96,-72.14045,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679900831686,OrbitCamera,CameraPosition,974.2149,1693.978,-65.10577,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679900987812,OrbitCamera,CameraPosition,984.691,1695.798,-56.4944,CameraDirection,-0.01725444,-0.9995066,0.02624737,NT,user-01
636056679901144201,OrbitCamera,CameraPosition,993.2063,1696.498,-48.53185,CameraDirection,-0.01725443,-0.9995065,0.02624737,NT,user-01
636056679901300438,OrbitCamera,CameraPosition,1001.948,1694.16,-39.11308,CameraDirection,-0.01725446,-0.9995066,0.02624737,NT,user-01
636056679901456692,OrbitCamera,CameraPosition,1012.02,1695.455,-27.1623,CameraDirection,-0.01725444,-0.9995067,0.02624738,NT,user-01
636056679901613110,OrbitCamera,CameraPosition,1024.902,1697.986,-14.00431,CameraDirection,-0.0172544,-0.9995065,0.02624737,NT,user-01
636056679901769285,OrbitCamera,CameraPosition,1030.029,1695.906,-8.165077,CameraDirection,-0.01725442,-0.9995067,0.02624738,NT,user-01
636056679902081550,OrbitCamera,CameraPosition,1032.138,1696.473,-5.006905,CameraDirection,-0.01725448,-0.9995065,0.02624737,NT,user-01
636056679902237849,OrbitCamera,CameraPosition,1033.91,1694.236,-3.160028,CameraDirection,-0.01725446,-0.9995065,0.02624737,NT,user-01
636056679902394193,OrbitCamera,CameraPosition,1034.877,1693.662,-1.905541,CameraDirection,-0.01725441,-0.9995067,0.02624737,NT,user-01
636056679902550463,OrbitCamera,CameraPosition,1035.568,1692.95,-0.2306743,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679902706577,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679902862822,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903019051,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903175453,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903331706,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903487804,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903644205,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903800331,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679903956704,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679904112962,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679904269404,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679904425502,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679904737882,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679904894217,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905050459,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905206716,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905362839,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905519096,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905675342,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905831595,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679905987849,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679906144070,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679906300323,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679906456585,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679906612855,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679906769178,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679907081603,OrbitCamera,CameraPosition,1036.401,1692.95,0.31747,CameraDirection,-0.01725447,-0.9995066,0.02624738,NT,user-01
636056679907237939,OrbitCamera,CameraPosition,1032.527,1682.447,5.305636,CameraDirection,-0.01725445,-0.9995065,0.02624737,NT,user-01
636056679907394102,OrbitCamera,CameraPosition,1027.827,1671.254,9.749977,CameraDirection,-0.0172544,-0.9995065,0.02624737,NT,user-01
636056679907550483,OrbitCamera,CameraPosition,1024.145,1656.249,9.072748,CameraDirection,-0.01725444,-0.9995066,0.02624737,NT,user-01
636056679907706729,OrbitCamera,CameraPosition,1020.007,1635.836,11.80463,CameraDirection,-0.01725446,-0.9995067,0.02624738,NT,user-01
636056679907862982,OrbitCamera,CameraPosition,1013.512,1572.714,19.0704,CameraDirection,-0.01725443,-0.9995066,0.02624737,NT,user-01
636056679908019232,OrbitCamera,CameraPosition,1011.268,1532.014,24.20128,CameraDirection,-0.01725445,-0.9995067,0.02624738,NT,user-01
636056679908175333,OrbitCamera,CameraPosition,1010.346,1490.921,32.35932,CameraDirection,-0.01725443,-0.9995067,0.02624738,NT,user-01
636056679908331731,OrbitCamera,CameraPosition,1007.283,1459.944,35.35031,CameraDirection,-0.01725444,-0.9995065,0.02624737,NT,user-01
636056679908487993,OrbitCamera,CameraPosition,1007.065,1432.257,37.33297,CameraDirection,-0.01725444,-0.9995066,0.02624737,NT,user-01
636056679908644242,OrbitCamera,CameraPosition,1005.905,1400.336,39.9123,CameraDirection,-0.01725446,-0.9995067,0.02624738,NT,user-01
636056679908956589,OrbitCamera,CameraPosition,1005.079,1345.254,41.96402,CameraDirection,-0.01725443,-0.9995067,0.02624738,NT,user-01
636056679908956589,OrbitCamera,CameraPosition,1004.889,1306.926,42.2525,CameraDirection,-0.01725445,-0.9995066,0.02624737,NT,user-01
636056679909113077,OrbitCamera,CameraPosition,1005.216,1278.353,42.52711,CameraDirection,-0.01725441,-0.9995065,0.02624737,NT,user-01
636056679909425354,OrbitCamera,CameraPosition,1006.032,1245.875,41.28621,CameraDirection,-0.01725447,-0.9995067,0.02624738,NT,user-01
636056679909581649,OrbitCamera,CameraPosition,1005.911,1225.736,41.46948,CameraDirection,-0.01725447,-0.9995065,0.02624737,NT,user-01
636056679909737849,OrbitCamera,CameraPosition,1005.444,1205.459,41.4349,CameraDirection,-0.01725442,-0.9995066,0.02624738,NT,user-01
636056679909894246,OrbitCamera,CameraPosition,1005.836,1182.828,41.575,CameraDirection,-0.01725441,-0.9995065,0.02624737,NT,user-01
636056679910050492,OrbitCamera,CameraPosition,1005.744,1152.103,41.71595,CameraDirection,-0.01725442,-0.9995065,0.02624737,NT,user-01
636056679910206753,OrbitCamera,CameraPosition,1007.158,1115.13,41.69853,CameraDirection,-0.01725444,-0.9995066,0.02624737,NT,user-01
636056679910362876,OrbitCamera,CameraPosition,1006.541,1079.429,42.63607,CameraDirection,-0.01725447,-0.9995065,0.02624737,NT,user-01
636056679910519100,OrbitCamera,CameraPosition,1004.411,1026.901,45.8771,CameraDirection,-0.01725446,-0.9995065,0.02624737,NT,user-01
636056679910675502,OrbitCamera,CameraPosition,1003.977,989.7573,47.85773,CameraDirection,-0.01725444,-0.9995066,0.02624737,NT,user-01
636056679910831747,OrbitCamera,CameraPosition,1000.882,920.2583,53.82821,CameraDirection,-0.01725443,-0.9995067,0.02624737,NT,user-01
636056679910988009,OrbitCamera,CameraPosition,1000.125,833.2768,59.71272,CameraDirection,-0.01725447,-0.9995065,0.02624737,NT,user-01
636056679911144250,OrbitCamera,CameraPosition,999.3278,767.5436,60.92478,CameraDirection,-0.01725445,-0.9995065,0.02624737,NT,user-01
636056679911300352,OrbitCamera,CameraPosition,998.1984,721.2843,61.56929,CameraDirection,-0.01725443,-0.9995065,0.02624737,NT,user-01
636056679911456626,OrbitCamera,CameraPosition,996.7004,674.995,63.33578,CameraDirection,-0.01725446,-0.9995065,0.02624737,NT,user-01
636056679911612871,OrbitCamera,CameraPosition,995.3784,637.2683,64.85509,CameraDirection,-0.01725439,-0.9995066,0.02624737,NT,user-01
636056679911769334,OrbitCamera,CameraPosition,994.4498,608.3817,66.26781,CameraDirection,-0.01725441,-0.9995065,0.02624738,NT,user-01
636056679912081677,OrbitCamera,CameraPosition,993.4318,577.5225,67.35965,CameraDirection,-0.01725443,-0.9995065,0.02624737,NT,user-01
636056679912237894,OrbitCamera,CameraPosition,992.845,555.3176,67.80907,CameraDirection,-0.01725449,-0.9995066,0.02624737,NT,user-01
636056679912394254,OrbitCamera,CameraPosition,992.0221,530.6975,67.35097,CameraDirection,-0.01725439,-0.9995066,0.02624737,NT,user-01
636056679912550512,OrbitCamera,CameraPosition,992.0007,501.229,66.56762,CameraDirection,-0.01725454,-0.9995066,0.02624739,NT,user-01
636056679912706762,OrbitCamera,CameraPosition,991.7874,479.0171,65.71404,CameraDirection,-0.01725441,-0.9995067,0.02624737,NT,user-01
636056679912863011,OrbitCamera,CameraPosition,991.4782,464.8773,65.03654,CameraDirection,-0.01725446,-0.9995066,0.02624737,NT,user-01
636056679913019141,OrbitCamera,CameraPosition,991.1798,451.2617,64.37263,CameraDirection,-0.01725445,-0.9995065,0.02624736,NT,user-01
636056679913175399,OrbitCamera,CameraPosition,991.0446,437.3649,63.85403,CameraDirection,-0.01725433,-0.9995066,0.02624737,NT,user-01
636056679913331768,OrbitCamera,CameraPosition,990.8228,428.0114,63.12658,CameraDirection,-0.01725446,-0.9995065,0.02624737,NT,user-01
636056679913488021,OrbitCamera,CameraPosition,990.4376,418.3572,62.32304,CameraDirection,-0.01725435,-0.9995067,0.02624737,NT,user-01
636056679913644135,OrbitCamera,CameraPosition,990.4091,413.8261,62.02271,CameraDirection,-0.0172545,-0.9995065,0.02624736,NT,user-01
636056679913800524,OrbitCamera,CameraPosition,990.1747,409.2955,62.03907,CameraDirection,-0.01725433,-0.9995067,0.02624737,NT,user-01
636056679913956770,OrbitCamera,CameraPosition,990.0799,406.8831,61.84519,CameraDirection,-0.01725443,-0.9995066,0.02624738,NT,user-01
636056679914112949,OrbitCamera,CameraPosition,989.9197,406.5839,61.75108,CameraDirection,-0.01725431,-0.9995066,0.02624737,NT,user-01
636056679914269166,OrbitCamera,CameraPosition,989.9197,406.5839,61.75108,CameraDirection,-0.01725431,-0.9995066,0.02624737,NT,user-01
636056679914581677,OrbitCamera,CameraPosition,989.825,404.1685,61.55899,CameraDirection,-0.01725436,-0.9995065,0.02624737,NT,user-01
636056679914737906,OrbitCamera,CameraPosition,989.825,404.1685,61.55899,CameraDirection,-0.01725436,-0.9995065,0.02624737,NT,user-01
636056679914894271,OrbitCamera,CameraPosition,989.6658,403.8652,61.46568,CameraDirection,-0.01725429,-0.9995066,0.02624738,NT,user-01
636056679915050520,OrbitCamera,CameraPosition,989.5066,403.5598,61.37246,CameraDirection,-0.01725441,-0.9995066,0.02624739,NT,user-01
636056679915206782,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679915363027,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679915519277,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679915675526,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679915831657,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679915988038,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679916144160,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679916300409,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679916456634,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679916613040,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679916769466,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679917081694,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679917237894,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679917394291,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679917550541,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679917706647,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679917863048,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918019150,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918175399,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918331649,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918488058,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918644172,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918800442,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679918956675,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679919113052,OrbitCamera,CameraPosition,989.3503,401.1395,61.14211,CameraDirection,-0.01694612,-0.9995066,0.02644744,NT,user-01
636056679919425420,OrbitCamera,CameraPosition,989.2607,401.1395,61.08587,CameraDirection,-0.01650149,-0.9995065,0.02672703,NT,user-01
636056679919581718,OrbitCamera,CameraPosition,989.2248,401.1395,61.06378,CameraDirection,-0.01632254,-0.9995065,0.02683679,NT,user-01
636056679919737935,OrbitCamera,CameraPosition,989.2338,401.1395,61.06927,CameraDirection,-0.01636743,-0.9995065,0.02680953,NT,user-01
636056679919894180,OrbitCamera,CameraPosition,989.2519,401.1395,61.08034,CameraDirection,-0.0164569,-0.9995066,0.02675462,NT,user-01
636056679920050561,OrbitCamera,CameraPosition,989.2968,401.1396,61.10819,CameraDirection,-0.01667983,-0.9995067,0.02661611,NT,user-01
636056679920206811,OrbitCamera,CameraPosition,989.3503,401.1395,61.14211,CameraDirection,-0.01694612,-0.9995066,0.02644744,NT,user-01
636056679920362937,OrbitCamera,CameraPosition,989.4124,401.1396,61.18239,CameraDirection,-0.01725457,-0.9995066,0.02624737,NT,user-01
636056679920519310,OrbitCamera,CameraPosition,989.4653,401.1396,61.21751,CameraDirection,-0.01751693,-0.9995067,0.02607292,NT,user-01
636056679920675416,OrbitCamera,CameraPosition,989.5089,401.1395,61.24714,CameraDirection,-0.01773409,-0.9995066,0.02592552,NT,user-01
636056679920831817,OrbitCamera,CameraPosition,989.5524,401.1396,61.27711,CameraDirection,-0.01795034,-0.9995066,0.02577648,NT,user-01
636056679920988066,OrbitCamera,CameraPosition,989.6043,401.1396,61.31365,CameraDirection,-0.01820784,-0.9995067,0.02559507,NT,user-01
636056679921144324,OrbitCamera,CameraPosition,989.6983,401.1395,61.38189,CameraDirection,-0.01867552,-0.9995065,0.02525589,NT,user-01
636056679921300422,OrbitCamera,CameraPosition,989.7745,401.1396,61.43905,CameraDirection,-0.01905343,-0.9995067,0.02497212,NT,user-01
636056679921456819,OrbitCamera,CameraPosition,989.808,401.1396,61.46482,CameraDirection,-0.01921994,-0.9995067,0.02484398,NT,user-01
636056679921613081,OrbitCamera,CameraPosition,989.8246,401.1395,61.47774,CameraDirection,-0.01930304,-0.9995066,0.02477966,NT,user-01
636056679921925432,OrbitCamera,CameraPosition,989.833,401.1396,61.48429,CameraDirection,-0.01934429,-0.9995066,0.02474734,NT,user-01
636056679922081759,OrbitCamera,CameraPosition,989.8414,401.1396,61.49077,CameraDirection,-0.01938584,-0.9995067,0.02471497,NT,user-01
636056679922237927,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679922394320,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679922550570,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679922706827,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679922862958,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923019339,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923175457,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923331706,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923487956,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923644185,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923800586,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679923956835,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679924113019,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679924425481,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679924581801,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679924737943,OrbitCamera,CameraPosition,989.8495,401.1395,61.49731,CameraDirection,-0.01942709,-0.9995065,0.02468251,NT,user-01
636056679924894213,OrbitCamera,CameraPosition,990.7364,400.6782,59.18746,CameraDirection,-0.01942707,-0.9995065,0.0246825,NT,user-01
636056679925050598,OrbitCamera,CameraPosition,992.0151,400.1841,52.541,CameraDirection,-0.01942687,-0.9995065,0.02468251,NT,user-01
636056679925206840,OrbitCamera,CameraPosition,992.5144,398.6749,43.96079,CameraDirection,-0.01942704,-0.9995065,0.0246825,NT,user-01
636056679925363097,OrbitCamera,CameraPosition,992.5551,397.8317,36.86128,CameraDirection,-0.0194269,-0.9995065,0.0246825,NT,user-01
636056679925519343,OrbitCamera,CameraPosition,993.0509,399.3805,30.92455,CameraDirection,-0.01942714,-0.9995065,0.02468251,NT,user-01
636056679925675596,OrbitCamera,CameraPosition,993.5209,400.0328,23.83097,CameraDirection,-0.01942692,-0.9995065,0.02468251,NT,user-01
636056679925831850,OrbitCamera,CameraPosition,994.1774,400.2141,16.20209,CameraDirection,-0.019427,-0.9995066,0.0246825,NT,user-01
636056679925988103,OrbitCamera,CameraPosition,992.9181,398.7185,8.089425,CameraDirection,-0.01942708,-0.9995065,0.02468251,NT,user-01
636056679926300450,OrbitCamera,CameraPosition,992.5067,398.3801,3.612938,CameraDirection,-0.01942701,-0.9995065,0.02468251,NT,user-01
636056679926300450,OrbitCamera,CameraPosition,991.988,399.9917,-1.042865,CameraDirection,-0.01942695,-0.9995065,0.0246825,NT,user-01
636056679926456757,OrbitCamera,CameraPosition,991.3823,400.2862,-6.182744,CameraDirection,-0.01942701,-0.9995065,0.02468251,NT,user-01
636056679926613175,OrbitCamera,CameraPosition,990.8198,399.611,-10.77766,CameraDirection,-0.01942702,-0.9995066,0.02468251,NT,user-01
636056679926925498,OrbitCamera,CameraPosition,990.2427,399.27,-14.46573,CameraDirection,-0.01942689,-0.9995065,0.02468251,NT,user-01
636056679927081768,OrbitCamera,CameraPosition,989.9526,398.9269,-17.92523,CameraDirection,-0.01942697,-0.9995065,0.0246825,NT,user-01
636056679927238013,OrbitCamera,CameraPosition,990.0686,400.0352,-20.4349,CameraDirection,-0.01942698,-0.9995065,0.0246825,NT,user-01
636056679927394365,OrbitCamera,CameraPosition,989.5371,400.0353,-22.7126,CameraDirection,-0.01942698,-0.9995066,0.02468251,NT,user-01
